year,month,day,solar_irradiance,rainfall,humidity,temperature,peak_demand_kw,consumption_kwh
2016,2,15,3.379,1.32,87.68,23.84,1463.89,36344.77
2016,2,16,3.6185,3.12,83.62,23.36,1456.7,36166.28
2016,2,17,4.8178,0.69,81.98,23.4,1475.32,36628.62
2016,2,18,3.9317,0.36,81.64,23.76,1470.31,36504.32
2016,2,19,4.7172,6.0,85.45,23.7,1480.63,36760.41
2016,2,20,5.8807,0.45,80.15,24.58,1518.07,37690.0
2016,2,21,5.1072,0.95,82.66,24.22,1498.24,37197.76
2016,2,22,5.6724,0.7,83.3,24.81,1520.19,37742.76
2016,2,23,5.8807,0.48,80.91,24.46,1515.32,37621.72
2016,2,24,5.5373,2.22,82.78,24.28,1506.05,37391.6
2016,2,25,4.0344,12.6,84.88,24.12,1479.94,36743.28
2016,2,26,3.439,15.2,85.32,24.17,1472.16,36550.14
2016,2,27,4.5449,6.9,84.8,24.01,1485.08,36870.93
2016,2,28,2.6789,8.7,87.36,24.45,1467.0,36422.16
2016,2,29,4.5562,5.45,89.01,24.87,1504.7,37357.97
2016,3,1,3.3182,17.11,88.92,24.22,1746.63,43364.54
2016,3,2,3.0902,20.65,86.98,23.64,1727.24,42883.12
2016,3,3,3.2688,13.25,88.19,24.06,1741.51,43237.49
2016,3,4,3.5465,3.75,83.62,26.03,1798.78,44659.28
2016,3,5,6.0955,3.33,80.97,26.58,1860.3,46186.66
2016,3,6,6.3662,0.02,74.63,27.4,1887.69,46866.76
2016,3,7,6.1085,0.42,78.41,26.83,1867.35,46361.81
2016,3,8,6.4157,0.0,80.16,25.91,1847.87,45878.08
2016,3,9,5.9479,0.02,80.57,26.21,1847.51,45869.19
2016,3,10,5.8308,0.31,80.34,26.32,1848.36,45890.23
2016,3,11,5.9366,0.0,78.22,25.81,1836.42,45593.77
2016,3,12,5.653,0.03,80.68,25.5,1822.84,45256.79
2016,3,13,6.1822,0.07,80.38,25.55,1833.79,45528.6
2016,3,14,6.7157,0.0,73.9,26.44,1867.87,46374.67
2016,3,15,4.7753,0.25,78.12,25.67,1811.52,44975.7
2016,3,16,6.2789,0.51,77.54,26.26,1854.93,46053.49
2016,3,17,4.735,3.55,81.51,26.14,1823.43,45271.33
2016,3,18,5.7653,2.15,81.0,25.84,1834.11,45536.63
2016,3,19,6.6454,0.0,78.35,25.86,1850.68,45947.97
2016,3,20,6.6859,0.0,79.23,25.66,1845.94,45830.13
2016,3,21,6.3007,0.03,79.18,25.47,1833.75,45527.67
2016,3,22,6.0684,0.08,78.4,26.08,1846.17,45835.98
2016,3,23,6.4783,0.02,76.57,26.53,1865.97,46327.58
2016,3,24,6.7337,0.0,71.64,27.55,1898.65,47138.83
2016,3,25,6.583,0.07,69.66,28.05,1909.53,47409.01
2016,3,26,5.9971,5.33,73.69,27.01,1870.19,46432.42
2016,3,27,4.1549,12.73,82.51,25.44,1794.11,44543.37
2016,3,28,2.9064,6.55,82.82,24.27,1740.63,43215.68
2016,3,29,3.8129,6.34,82.88,24.79,1770.6,43959.77
2016,3,30,5.0446,4.0,82.17,26.12,1828.55,45398.47
2016,3,31,4.7652,3.1,81.65,26.41,1831.24,45465.36
2016,4,1,5.4343,5.8,80.95,26.6,1859.57,46168.54
2016,4,2,5.5826,1.62,79.42,26.49,1859.31,46162.21
2016,4,3,6.7277,0.52,77.28,26.43,1878.82,46646.65
2016,4,4,6.3365,0.34,76.89,26.48,1872.97,46501.39
2016,4,5,5.6069,2.5,78.02,27.07,1875.59,46566.29
2016,4,6,6.2494,2.28,79.0,26.74,1878.5,46638.69
2016,4,7,6.385,0.8,78.48,27.07,1890.09,46926.44
2016,4,8,5.9304,0.95,78.28,27.34,1889.01,46899.53
2016,4,9,7.0625,0.16,74.55,27.07,1902.72,47240.02
2016,4,10,7.1736,0.0,68.54,27.68,1921.7,47711.13
2016,4,11,7.0802,0.0,61.43,28.95,1955.1,48540.49
2016,4,12,7.0339,0.06,69.73,29.12,1958.92,48635.27
2016,4,13,6.3758,0.15,67.81,29.81,1965.26,48792.61
2016,4,14,6.2203,0.6,68.82,30.13,1971.03,48935.87
2016,4,15,6.3166,0.83,72.11,29.37,1952.02,48463.93
2016,4,16,6.2988,2.14,73.81,28.81,1936.29,48073.43
2016,4,17,6.9598,0.01,70.82,28.42,1938.14,48119.36
2016,4,18,6.6593,0.42,72.01,28.67,1939.32,48148.67
2016,4,19,6.4308,1.0,74.53,27.84,1912.13,47473.55
2016,4,20,6.3005,0.89,76.11,27.85,1909.95,47419.39
2016,4,21,6.6115,0.22,72.97,27.9,1917.19,47599.18
2016,4,22,6.7123,0.51,73.1,28.09,1924.33,47776.53
2016,4,23,7.0176,0.19,71.07,28.35,1937.3,48098.55
2016,4,24,7.069,0.0,69.03,28.95,1954.89,48535.16
2016,4,25,6.9442,0.2,70.55,28.61,1943.1,48242.42
2016,4,26,7.2763,0.12,70.41,28.21,1938.33,48124.1
2016,4,27,6.859,1.2,71.76,28.89,1949.21,48394.15
2016,4,28,6.3682,4.03,66.51,30.21,1976.11,49061.98
2016,4,29,5.7763,5.17,69.49,29.93,1956.92,48585.5
2016,4,30,6.2525,3.82,76.21,27.92,1910.96,47444.65
2016,5,1,6.5738,4.61,75.53,28.97,1900.35,47181.02
2016,5,2,6.9895,0.42,71.24,29.34,1918.12,47622.27
2016,5,3,7.1006,0.08,71.1,29.43,1922.64,47734.57
2016,5,4,7.007,0.01,68.89,29.18,1914.13,47523.11
2016,5,5,5.4797,3.88,76.22,28.41,1864.97,46302.8
2016,5,6,6.5057,3.64,76.3,28.43,1884.55,46788.95
2016,5,7,6.3641,0.38,73.06,28.87,1893.74,47016.96
2016,5,8,6.7258,0.86,72.93,28.83,1899.42,47157.98
2016,5,9,6.3511,5.72,76.04,28.32,1878.73,46644.37
2016,5,10,6.4531,2.14,68.55,29.5,1912.33,47478.55
2016,5,11,6.5227,1.23,68.88,29.9,1924.4,47778.16
2016,5,12,5.3638,3.72,73.76,28.98,1877.97,46625.58
2016,5,13,6.0799,1.8,73.99,28.59,1880.93,46699.02
2016,5,14,5.131,3.29,77.91,28.18,1852.4,45990.67
2016,5,15,5.2601,1.09,73.75,28.69,1868.33,46386.21
2016,5,16,6.1973,3.74,74.36,28.42,1878.56,46640.13
2016,5,17,6.005,3.14,77.41,28.09,1866.16,46332.32
2016,5,18,6.1778,14.46,76.93,28.36,1876.59,46591.23
2016,5,19,5.2337,8.99,78.5,28.45,1861.47,46215.8
2016,5,20,4.1549,8.15,82.13,27.77,1823.58,45275.01
2016,5,21,5.5483,3.71,78.69,28.42,1866.51,46341.02
2016,5,22,4.6128,3.98,77.48,28.91,1862.08,46230.84
2016,5,23,4.4179,12.9,84.1,27.57,1823.15,45264.34
2016,5,24,5.2807,6.54,79.34,28.37,1860.22,46184.72
2016,5,25,4.5775,12.01,78.47,28.4,1847.96,45880.5
2016,5,26,5.6033,5.41,75.18,28.73,1875.79,46571.45
2016,5,27,5.8214,3.15,80.69,28.15,1864.37,46287.88
2016,5,28,5.6683,2.8,75.53,29.02,1884.74,46793.52
2016,5,29,5.8409,2.97,74.42,29.33,1896.25,47079.32
2016,5,30,4.9937,2.34,72.53,29.67,1889.32,46907.35
2016,5,31,4.8871,5.65,71.84,29.63,1886.25,46831.07
2016,6,1,4.6819,4.63,79.14,28.18,1729.38,42936.45
2016,6,2,6.3902,12.43,83.43,27.39,1739.13,43178.32
2016,6,3,6.331,3.5,81.02,27.74,1746.92,43371.82
2016,6,4,5.9746,1.24,77.33,28.35,1756.08,43599.12
2016,6,5,5.5555,1.6,80.7,27.98,1739.55,43188.72
2016,6,6,5.405,8.1,86.37,26.64,1703.52,42294.37
2016,6,7,5.6057,10.03,77.49,28.08,1742.91,43272.32
2016,6,8,5.6947,5.1,79.55,27.68,1734.45,43062.21
2016,6,9,4.7071,3.0,81.41,27.67,1717.19,42633.71
2016,6,10,6.0257,1.26,78.46,28.4,1758.22,43652.33
2016,6,11,5.4384,2.05,80.74,28.34,1746.5,43361.4
2016,6,12,5.5162,6.11,80.37,28.03,1740.11,43202.83
2016,6,13,5.9736,4.13,80.36,27.81,1742.51,43262.43
2016,6,14,6.1481,0.97,80.26,27.81,1745.53,43337.2
2016,6,15,6.6502,2.14,75.38,28.64,1775.15,44072.62
2016,6,16,5.5867,3.41,74.1,29.19,1770.32,43952.68
2016,6,17,4.129,7.59,83.22,27.81,1710.68,42472.11
2016,6,18,4.5852,7.16,85.83,27.41,1708.66,42421.92
2016,6,19,5.0546,5.86,86.21,26.9,1704.04,42307.19
2016,6,20,5.077,4.93,87.15,26.66,1698.46,42168.55
2016,6,21,5.8327,5.97,84.35,26.8,1714.79,42574.02
2016,6,22,4.1952,7.0,79.19,27.29,1699.01,42182.38
2016,6,23,4.7503,9.93,84.62,27.0,1701.33,42240.04
2016,6,24,4.782,11.15,85.58,26.96,1700.88,42228.85
2016,6,25,5.4055,12.49,86.33,27.06,1714.01,42554.64
2016,6,26,3.713,20.23,83.28,27.14,1687.08,41886.01
2016,6,27,4.8876,13.74,86.95,26.46,1690.28,41965.54
2016,6,28,5.7612,11.91,90.71,26.26,1700.06,42208.29
2016,6,29,4.1378,8.39,85.08,27.01,1691.13,41986.78
2016,6,30,3.5777,7.31,85.86,26.44,1667.62,41403.06
2016,7,1,5.9426,3.3,85.32,26.77,1726.14,42855.84
2016,7,2,5.0033,2.62,81.88,27.45,1727.07,42878.91
2016,7,3,4.331,8.45,82.45,26.69,1696.59,42122.33
2016,7,4,3.8234,3.35,72.78,27.94,1718.79,42673.4
2016,7,5,4.0224,12.44,84.11,26.85,1695.28,42089.75
2016,7,6,5.3748,9.75,85.55,26.47,1708.9,42427.97
2016,7,7,4.3284,22.33,92.12,26.12,1682.4,41769.99
2016,7,8,2.9438,27.39,93.12,25.99,1655.77,41108.74
2016,7,9,4.0562,26.94,91.93,25.74,1668.39,41422.01
2016,7,10,4.5706,11.04,89.71,26.01,1683.77,41803.89
2016,7,11,3.5887,3.22,86.28,26.21,1672.09,41513.97
2016,7,12,5.9683,3.52,83.7,26.82,1727.84,42898.07
2016,7,13,5.6208,1.44,80.92,27.4,1736.47,43112.47
2016,7,14,6.2599,4.98,77.27,28.2,1767.75,43888.85
2016,7,15,6.1656,2.41,78.44,28.14,1764.58,43810.32
2016,7,16,6.4495,1.99,76.52,28.74,1784.74,44310.88
2016,7,17,6.7954,2.11,73.13,28.95,1796.17,44594.57
2016,7,18,6.5954,1.72,77.59,27.82,1763.96,43794.76
2016,7,19,4.3896,6.06,86.56,26.51,1693.12,42036.19
2016,7,20,5.2013,4.87,87.47,26.33,1702.45,42267.6
2016,7,21,6.5371,5.43,86.01,27.08,1744.17,43303.51
2016,7,22,5.185,8.38,77.39,28.24,1749.98,43447.82
2016,7,23,5.9594,8.44,79.72,27.72,1750.39,43457.97
2016,7,24,5.7677,16.27,78.65,27.94,1752.61,43512.98
2016,7,25,6.0631,2.6,83.81,26.92,1731.99,43001.04
2016,7,26,6.7723,0.06,80.01,27.56,1760.42,43706.87
2016,7,27,6.457,0.5,75.21,28.43,1777.02,44119.04
2016,7,28,5.1686,0.62,80.08,27.7,1736.18,43105.14
2016,7,29,4.7357,1.44,78.83,28.01,1736.4,43110.66
2016,7,30,2.9167,3.55,87.36,26.12,1658.49,41176.34
2016,7,31,2.2795,37.01,92.44,25.29,1627.52,40407.48
2016,8,1,4.277,14.68,87.68,26.15,1692.25,42014.48
2016,8,2,4.0349,9.47,89.61,25.87,1681.15,41738.98
2016,8,3,6.305,3.6,80.02,27.59,1763.49,43783.09
2016,8,4,6.5782,2.72,75.69,28.92,1802.2,44744.24
2016,8,5,5.8958,4.72,84.35,27.21,1746.73,43366.97
2016,8,6,5.5313,16.68,89.8,25.94,1708.32,42413.56
2016,8,7,4.8343,13.1,91.67,25.5,1685.44,41845.38
2016,8,8,2.9808,11.73,91.86,25.65,1657.84,41160.2
2016,8,9,2.933,22.07,91.14,25.14,1644.48,40828.44
2016,8,10,2.6674,20.83,89.89,25.38,1645.91,40863.99
2016,8,11,3.5839,3.87,90.98,26.16,1680.68,41727.31
2016,8,12,3.0053,25.26,92.63,25.94,1665.4,41347.86
2016,8,13,1.0075,43.86,93.91,26.03,1633.62,40558.92
2016,8,14,2.0582,17.35,93.94,26.16,1654.67,41081.53
2016,8,15,4.0894,13.71,93.97,26.32,1693.29,42040.21
2016,8,16,2.5932,12.42,93.9,26.01,1660.11,41216.63
2016,8,17,4.5605,3.96,92.39,25.96,1692.33,42016.41
2016,8,18,4.7388,2.2,89.69,26.63,1712.15,42508.67
2016,8,19,4.5811,9.25,91.09,26.51,1706.44,42366.89
2016,8,20,2.8786,28.1,92.24,26.3,1672.1,41514.29
2016,8,21,3.9953,9.87,94.92,25.76,1677.74,41654.33
2016,8,22,5.1197,4.97,82.98,27.06,1729.51,42939.67
2016,8,23,4.6829,3.61,88.69,26.65,1711.7,42497.29
2016,8,24,4.613,3.32,88.93,26.61,1709.49,42442.63
2016,8,25,4.2749,7.55,91.25,26.54,1701.95,42255.2
2016,8,26,4.4666,12.68,92.26,26.61,1706.98,42380.25
2016,8,27,5.2726,10.78,91.04,26.44,1716.53,42617.29
2016,8,28,3.8791,8.56,91.38,25.93,1680.0,41710.34
2016,8,29,4.2134,5.69,91.38,25.77,1681.69,41752.29
2016,8,30,5.5241,6.4,89.66,26.3,1717.3,42636.36
2016,8,31,5.4958,1.25,90.19,26.14,1712.77,42524.01
2016,9,1,4.2415,0.45,87.84,26.05,1544.64,38349.73
2016,9,2,6.3941,0.17,85.93,26.4,1586.3,39384.07
2016,9,3,5.9647,0.47,87.95,26.54,1582.83,39297.94
2016,9,4,3.1577,10.56,92.66,26.27,1532.74,38054.15
2016,9,5,5.4005,3.87,88.5,26.22,1566.6,38895.0
2016,9,6,5.9268,0.06,82.79,26.89,1590.36,39484.77
2016,9,7,5.6928,5.36,88.8,26.34,1573.94,39077.19
2016,9,8,5.9777,14.15,84.01,26.81,1589.3,39458.58
2016,9,9,4.5427,9.06,84.12,27.01,1571.29,39011.45
2016,9,10,5.9666,11.78,88.33,26.51,1582.17,39281.4
2016,9,11,6.0552,8.96,89.72,26.55,1584.48,39338.93
2016,9,12,5.5589,5.5,85.8,26.82,1582.94,39300.67
2016,9,13,4.565,3.74,92.0,25.5,1537.09,38162.24
2016,9,14,4.6738,7.31,90.62,26.06,1551.6,38522.47
2016,9,15,5.321,4.47,92.82,25.83,1556.37,38640.93
2016,9,16,5.1437,0.8,87.98,26.46,1568.12,38932.67
2016,9,17,4.747,5.61,89.92,26.01,1551.59,38522.3
2016,9,18,5.0974,2.07,87.88,26.43,1566.71,38897.53
2016,9,19,4.597,6.35,89.97,26.02,1549.49,38470.05
2016,9,20,2.2956,9.01,87.05,26.47,1523.75,37830.97
2016,9,21,4.0855,13.3,91.62,26.04,1541.99,38283.79
2016,9,22,3.0401,2.7,88.35,26.47,1535.41,38120.45
2016,9,23,4.5134,7.23,82.49,27.53,1582.73,39295.26
2016,9,24,4.8799,6.65,86.97,26.78,1571.34,39012.5
2016,9,25,3.5477,20.65,84.53,27.62,1569.41,38964.54
2016,9,26,5.2145,10.95,90.76,26.44,1568.77,38948.76
2016,9,27,4.4023,7.19,90.29,25.98,1545.55,38372.16
2016,9,28,2.6462,25.7,93.6,25.46,1506.57,37404.5
2016,9,29,3.636,19.22,90.59,25.42,1520.93,37761.14
2016,9,30,5.123,8.27,86.37,25.9,1554.91,38604.66
2016,10,1,5.6688,6.76,87.28,26.27,1535.1,38112.95
2016,10,2,4.8338,7.34,86.24,26.19,1520.58,37752.31
2016,10,3,4.369,4.75,89.89,25.98,1508.82,37460.26
2016,10,4,3.2666,26.35,92.46,25.76,1487.22,36924.2
2016,10,5,3.2681,19.97,86.16,26.5,1503.57,37330.01
2016,10,6,4.2862,23.03,86.97,26.22,1512.91,37561.84
2016,10,7,3.4051,12.65,93.24,25.32,1479.6,36734.95
2016,10,8,4.2535,4.23,91.63,25.68,1500.38,37250.78
2016,10,9,4.3111,8.07,82.79,26.65,1522.87,37809.24
2016,10,10,3.6806,13.5,85.32,26.68,1513.87,37585.69
2016,10,11,4.2576,23.53,84.19,26.75,1524.28,37844.18
2016,10,12,4.5413,11.79,82.77,26.39,1520.59,37752.65
2016,10,13,3.0866,24.8,91.51,25.84,1486.26,36900.29
2016,10,14,4.697,2.48,84.76,26.18,1518.27,37695.03
2016,10,15,1.399,60.11,94.33,24.61,1434.08,35604.64
2016,10,16,2.989,31.97,93.41,25.68,1481.26,36776.2
2016,10,17,4.1431,15.84,90.83,26.1,1508.06,37441.4
2016,10,18,5.275,4.32,85.14,27.38,1554.08,38584.14
2016,10,19,2.017,4.17,92.81,25.93,1472.01,36546.57
2016,10,20,2.7907,7.63,93.37,25.72,1479.14,36723.58
2016,10,21,4.8379,1.43,90.77,26.22,1521.31,37770.56
2016,10,22,5.2858,2.8,90.77,26.22,1528.14,37940.01
2016,10,23,5.5147,0.63,87.22,26.67,1541.78,38278.67
2016,10,24,5.1214,0.06,86.22,26.31,1527.66,37928.03
2016,10,25,6.0082,5.37,87.68,25.65,1526.22,37892.45
2016,10,26,3.7207,11.0,93.44,25.59,1490.33,37001.3
2016,10,27,3.5033,8.07,91.43,26.11,1498.55,37205.27
2016,10,28,4.7681,7.48,88.08,26.05,1516.44,37649.63
2016,10,29,4.7333,9.24,87.93,25.99,1514.57,37603.15
2016,10,30,4.7734,8.55,89.7,25.75,1509.81,37484.83
2016,10,31,4.5019,19.72,90.64,25.24,1494.31,37100.03
2016,11,1,2.8378,24.44,94.11,25.0,1399.19,34738.45
2016,11,2,2.1552,35.24,92.63,25.64,1402.76,34827.25
2016,11,3,2.3477,26.97,91.17,25.49,1402.41,34818.48
2016,11,4,1.5094,27.93,89.16,25.69,1394.48,34621.45
2016,11,5,4.2377,7.33,86.88,26.01,1440.71,35769.32
2016,11,6,3.7349,4.68,89.43,25.37,1419.85,35251.54
2016,11,7,4.1614,1.08,86.46,24.69,1411.52,35044.69
2016,11,8,5.3962,0.27,81.86,24.12,1416.82,35176.3
2016,11,9,5.1242,0.67,82.7,23.79,1405.9,34905.03
2016,11,10,3.5059,4.78,86.31,24.64,1401.14,34786.8
2016,11,11,3.4745,8.06,89.6,25.09,1410.19,35011.72
2016,11,12,4.6632,6.21,88.3,25.34,1432.56,35567.05
2016,11,13,3.6518,4.18,89.08,24.99,1410.62,35022.22
2016,11,14,4.1388,23.67,89.41,25.62,1430.98,35527.75
2016,11,15,0.5767,39.68,92.8,25.44,1375.87,34159.6
2016,11,16,4.6166,13.61,90.92,25.93,1444.5,35863.45
2016,11,17,4.5521,4.5,90.24,25.83,1441.43,35787.21
2016,11,18,2.9762,9.12,94.37,25.22,1405.79,34902.39
2016,11,19,2.2543,21.91,94.67,25.24,1395.85,34655.59
2016,11,20,4.3776,2.43,90.67,25.78,1437.84,35698.01
2016,11,21,5.2255,1.02,87.65,25.29,1439.57,35741.03
2016,11,22,4.458,4.4,87.56,24.72,1416.38,35165.41
2016,11,23,5.0933,1.88,86.86,24.81,1427.36,35438.01
2016,11,24,3.5489,3.15,87.56,24.4,1396.67,34676.02
2016,11,25,0.8858,35.16,92.79,24.55,1362.02,33815.57
2016,11,26,2.5795,24.52,94.57,25.09,1397.38,34693.51
2016,11,27,3.6576,5.88,93.02,25.51,1421.71,35297.51
2016,11,28,4.4866,4.31,91.07,25.6,1435.57,35641.79
2016,11,29,4.2991,11.77,90.33,25.63,1433.51,35590.49
2016,11,30,4.1674,6.42,90.32,25.34,1425.44,35390.12
2016,12,1,3.1169,7.67,91.04,24.97,1410.91,35029.56
2016,12,2,2.6827,16.62,90.24,24.99,1405.09,34885.01
2016,12,3,3.0118,14.27,90.36,24.79,1405.59,34897.51
2016,12,4,4.081,1.37,89.03,24.99,1425.2,35384.38
2016,12,5,3.2914,7.02,90.59,25.37,1421.91,35302.5
2016,12,6,4.2082,8.02,88.13,24.78,1422.54,35318.18
2016,12,7,1.4374,15.42,94.36,25.08,1389.05,34486.78
2016,12,8,3.2182,22.79,92.56,24.45,1401.35,34792.09
2016,12,9,3.3038,7.56,88.28,25.37,1422.09,35306.96
2016,12,10,4.1266,7.35,91.02,25.2,1430.35,35512.19
2016,12,11,2.8867,27.9,92.71,24.87,1405.49,34894.93
2016,12,12,2.6016,24.62,92.05,25.06,1405.4,34892.65
2016,12,13,0.876,28.99,95.37,25.15,1382.41,34321.98
2016,12,14,2.5433,23.11,96.27,24.46,1391.93,34558.24
2016,12,15,1.8636,30.08,95.78,24.62,1385.57,34400.47
2016,12,16,2.1686,56.56,94.53,24.23,1381.76,34305.75
2016,12,17,2.0112,13.08,89.93,23.42,1362.56,33829.18
2016,12,18,2.2289,24.91,90.82,24.47,1387.65,34452.06
2016,12,19,3.1985,9.06,90.6,24.48,1401.7,34800.89
2016,12,20,4.4868,5.5,90.39,24.8,1426.96,35428.02
2016,12,21,3.463,5.25,89.46,24.73,1410.79,35026.51
2016,12,22,4.759,0.45,86.31,24.24,1418.81,35225.65
2016,12,23,4.2648,0.92,87.6,24.44,1416.07,35157.51
2016,12,24,3.6326,2.9,88.68,24.84,1415.56,35144.97
2016,12,25,3.2407,4.53,88.48,25.0,1413.33,35089.55
2016,12,26,1.8168,44.72,94.41,25.09,1394.72,34627.64
2016,12,27,4.405,3.51,94.05,25.29,1436.3,35659.86
2016,12,28,3.6895,1.54,90.96,25.32,1426.6,35419.05
2016,12,29,4.4112,9.65,91.04,25.42,1439.18,35731.32
2016,12,30,4.1278,13.28,90.1,25.2,1430.37,35512.62
2016,12,31,2.8582,20.74,90.84,24.83,1404.24,34863.8
2017,1,1,3.1853,11.12,87.46,24.39,1509.95,37488.36
2017,1,2,3.2717,2.55,89.0,24.23,1507.62,37430.47
2017,1,3,3.6888,2.18,88.57,24.65,1523.66,37828.92
2017,1,4,2.7605,14.02,90.1,24.44,1504.55,37354.42
2017,1,5,2.4665,16.87,89.84,24.13,1492.99,37067.44
2017,1,6,4.8019,1.03,87.29,23.27,1508.79,37459.52
2017,1,7,4.7232,0.11,85.71,23.14,1504.58,37355.04
2017,1,8,3.7394,0.41,86.73,23.38,1495.25,37123.5
2017,1,9,3.5786,1.22,85.8,23.39,1493.05,37068.74
2017,1,10,1.4023,47.82,94.93,23.95,1472.65,36562.42
2017,1,11,1.7482,21.35,90.95,23.96,1478.16,36699.2
2017,1,12,2.6064,6.87,90.37,24.5,1503.54,37329.39
2017,1,13,4.4222,1.27,88.29,24.2,1524.57,37851.44
2017,1,14,3.613,0.04,86.78,24.22,1512.62,37554.77
2017,1,15,2.8915,5.14,88.58,24.17,1500.42,37251.71
2017,1,16,3.0754,2.96,86.73,23.22,1481.54,36783.15
2017,1,17,3.4022,2.29,85.01,22.82,1477.32,36678.21
2017,1,18,4.1249,2.01,85.68,22.55,1481.94,36792.89
2017,1,19,3.9331,0.66,85.77,23.09,1491.51,37030.49
2017,1,20,4.0049,0.06,83.65,22.66,1482.68,36811.3
2017,1,21,4.362,1.15,83.2,22.86,1492.65,37058.93
2017,1,22,2.6489,13.82,90.66,24.02,1493.29,37074.73
2017,1,23,2.9016,36.36,92.74,23.73,1490.54,37006.56
2017,1,24,2.3585,13.44,88.32,23.38,1474.34,36604.32
2017,1,25,3.0062,8.39,87.97,23.0,1475.48,36632.57
2017,1,26,2.9525,10.31,88.83,22.57,1464.86,36369.04
2017,1,27,3.4154,4.77,87.53,22.66,1473.85,36592.11
2017,1,28,3.3326,7.88,89.35,23.16,1484.06,36845.51
2017,1,29,2.5879,7.92,90.48,23.69,1484.86,36865.42
2017,1,30,3.0096,6.65,94.38,24.45,1508.62,37455.27
2017,1,31,3.4001,8.68,92.21,25.02,1527.68,37928.7
2017,2,1,3.8484,23.94,91.22,24.97,1542.64,38300.0
2017,2,2,2.8406,18.81,90.49,24.24,1510.18,37494.22
2017,2,3,3.1277,6.81,87.94,23.16,1489.8,36988.03
2017,2,4,3.9864,0.86,85.83,22.67,1491.47,37029.68
2017,2,5,5.5466,0.35,83.16,23.52,1535.0,38110.27
2017,2,6,3.7555,2.46,86.43,23.54,1508.12,37442.88
2017,2,7,5.3297,0.24,82.33,23.18,1523.7,37829.72
2017,2,8,5.1967,0.07,83.16,23.51,1529.42,37971.82
2017,2,9,4.572,1.75,84.9,23.39,1517.09,37665.6
2017,2,10,4.6303,4.6,87.07,21.9,1483.21,36824.49
2017,2,11,3.5124,3.45,86.46,21.33,1453.42,36084.81
2017,2,12,3.8424,2.96,84.18,21.03,1451.34,36033.27
2017,2,13,2.9712,8.53,84.32,20.48,1425.93,35402.36
2017,2,14,4.3183,2.47,81.29,20.01,1434.6,35617.72
2017,2,15,4.6562,0.44,81.26,20.7,1455.59,36138.72
2017,2,16,4.5115,0.79,84.87,21.95,1482.61,36809.51
2017,2,17,2.8843,5.85,89.1,23.25,1488.16,36947.51
2017,2,18,2.8694,26.65,91.79,24.15,1508.57,37454.04
2017,2,19,2.4074,41.77,91.62,24.04,1498.93,37214.94
2017,2,20,4.6202,1.07,87.35,24.6,1546.05,38384.73
2017,2,21,4.5547,1.37,86.59,24.4,1540.37,38243.71
2017,2,22,3.8028,1.88,87.21,24.29,1526.19,37891.68
2017,2,23,5.6522,0.05,84.83,24.99,1571.26,39010.61
2017,2,24,3.8153,3.49,89.29,24.87,1539.81,38229.72
2017,2,25,4.2322,1.73,87.29,25.05,1550.49,38494.87
2017,2,26,4.7006,1.17,87.77,24.73,1550.33,38491.07
2017,2,27,5.0947,2.67,86.43,24.56,1552.48,38544.27
2017,2,28,4.6039,2.2,86.17,24.07,1533.44,38071.49
2017,3,1,4.1688,3.93,86.57,24.57,1826.01,45335.53
2017,3,2,4.019,3.56,85.85,24.59,1823.81,45280.72
2017,3,3,3.6706,10.38,86.87,23.94,1799.56,44678.74
2017,3,4,2.7706,11.44,87.92,24.04,1785.86,44338.69
2017,3,5,5.9014,0.83,84.48,24.16,1846.42,45842.07
2017,3,6,6.6773,0.0,81.21,24.23,1862.59,46243.71
2017,3,7,5.8344,0.06,83.85,23.74,1833.42,45519.33
2017,3,8,5.8346,0.32,83.51,24.16,1845.19,45811.72
2017,3,9,4.8494,0.21,81.49,23.6,1811.62,44978.2
2017,3,10,5.3882,0.03,82.73,23.82,1827.54,45373.34
2017,3,11,5.9628,0.02,81.05,24.26,1850.35,45939.65
2017,3,12,6.203,0.2,82.35,24.55,1862.91,46251.51
2017,3,13,5.0926,0.32,83.66,24.97,1854.15,46034.18
2017,3,14,6.3497,0.77,81.71,26.02,1907.02,47346.81
2017,3,15,3.8417,2.71,84.07,25.33,1840.87,45704.46
2017,3,16,5.4084,0.22,79.87,24.79,1854.98,46054.68
2017,3,17,5.2094,0.0,79.32,24.34,1838.77,45652.17
2017,3,18,5.6023,0.07,77.69,24.15,1840.66,45699.24
2017,3,19,5.2944,0.27,79.45,23.83,1826.11,45337.86
2017,3,20,6.169,0.47,79.42,24.06,1848.5,45893.82
2017,3,21,2.3774,8.83,87.24,24.87,1801.15,44718.21
2017,3,22,6.047,5.63,82.93,26.71,1920.71,47686.62
2017,3,23,6.3588,0.41,78.08,27.56,1950.59,48428.39
2017,3,24,6.4176,0.37,79.72,26.84,1931.42,47952.51
2017,3,25,6.8035,0.02,75.78,27.07,1945.28,48296.58
2017,3,26,6.8945,0.09,75.44,26.54,1932.0,47967.02
2017,3,27,4.4038,7.92,82.58,25.64,1859.91,46177.06
2017,3,28,3.7464,6.49,82.14,25.05,1831.41,45469.56
2017,3,29,4.6531,0.17,79.34,25.41,1858.2,46134.67
2017,3,30,5.8399,0.02,78.18,25.71,1888.74,46892.9
2017,3,31,6.4476,0.0,74.02,26.08,1910.56,47434.56
