-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2015 through 05/17/2026 in LST
Location: latitude  14.676   longitude 121.0437 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 201.16 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,PRECTOTCORR,RH2M,T2M
2022,10,4,4.4832,4.8,92.84,25.7
2022,10,5,4.459,3.93,91.76,25.77
2022,10,6,5.1492,5.35,92.84,25.78
2022,10,7,4.4162,6.28,90.91,25.91
2022,10,8,4.7364,7.9,90.63,26.03
2022,10,9,5.9004,6.02,87.98,26.13
2022,10,10,6.317,2.22,82.55,26.91
2022,10,11,5.8073,4.35,84.03,27.24
2022,10,12,4.1378,3.02,86.8,26.74
2022,10,13,4.3214,13.46,85.22,26.97
2022,10,14,4.9805,16.34,89.06,26.35
2022,10,15,5.4221,4.58,90.65,26.41
2022,10,16,4.565,1.51,89.41,26.53
2022,10,17,4.1942,2.22,90.61,26.47
2022,10,18,4.5962,3.35,83.96,27.05
2022,10,19,4.1419,28.3,88.75,26.5
2022,10,20,3.5465,25.89,89.32,26.43
2022,10,21,4.6603,6.08,86.56,26.59
2022,10,22,4.7251,6.44,87.35,26.55
2022,10,23,4.3147,10.9,92.19,25.95
2022,10,24,4.8281,5.89,89.9,26.19
2022,10,25,0.9446,70.72,93.15,26.08
2022,10,26,3.0982,23.97,89.68,25.72
2022,10,27,4.5617,3.29,86.9,26.2
2022,10,28,0.9125,37.9,94.47,26.13
2022,10,29,0.6415,160.1,92.55,26.1
2022,10,30,3.2642,51.83,90.59,26.18
2022,10,31,3.4044,7.82,95.06,26.28
2022,11,1,3.503,5.64,92.5,26.18
2022,11,2,4.9687,0.34,84.53,26.53
2022,11,3,4.4018,3.05,84.55,26.47
2022,11,4,3.7051,14.25,90.99,25.56
2022,11,5,3.937,19.45,91.36,25.59
2022,11,6,4.0044,8.98,91.44,25.47
2022,11,7,3.8539,2.47,90.4,26.14
2022,11,8,1.8425,1.67,92.91,25.76
2022,11,9,3.9211,4.24,91.26,25.71
2022,11,10,4.1542,6.6,91.28,26.42
2022,11,11,3.3934,4.99,91.99,26.03
2022,11,12,3.4123,6.98,93.88,25.73
2022,11,13,3.5141,8.56,94.47,25.64
2022,11,14,4.8518,12.03,90.38,26.17
2022,11,15,3.3593,11.4,91.01,25.6
2022,11,16,4.0114,7.31,90.44,25.53
2022,11,17,4.1645,27.98,94.06,25.39
2022,11,18,2.4161,16.32,93.1,25.02
2022,11,19,1.531,17.98,93.79,25.04
2022,11,20,3.4678,13.65,95.79,24.98
2022,11,21,2.5164,13.73,95.67,25.44
2022,11,22,4.2955,6.71,90.76,25.98
2022,11,23,3.7123,5.93,92.54,25.85
2022,11,24,4.493,1.65,90.81,25.91
2022,11,25,4.1993,0.88,88.03,25.76
2022,11,26,5.0083,0.35,86.59,25.56
2022,11,27,5.5406,0.01,84.73,24.59
2022,11,28,3.8926,1.49,88.29,25.43
2022,11,29,4.3464,3.57,92.21,25.81
2022,11,30,3.6202,10.88,91.05,25.82
2022,12,1,2.9381,25.49,93.92,25.37
2022,12,2,3.2225,7.57,90.24,25.39
2022,12,3,4.11,5.64,89.64,25.43
2022,12,4,3.8285,7.57,90.07,25.63
2022,12,5,2.1991,4.33,93.12,25.25
2022,12,6,3.9682,1.63,89.33,25.64
2022,12,7,4.9795,0.95,88.34,25.36
2022,12,8,4.4002,5.03,85.03,25.09
2022,12,9,1.1777,17.35,90.9,25.28
2022,12,10,2.2613,24.13,87.64,25.63
2022,12,11,2.5745,1.78,82.9,26.37
2022,12,12,3.4538,0.64,83.02,25.91
2022,12,13,3.2628,2.93,90.52,25.41
2022,12,14,2.3652,27.26,94.33,25.34
2022,12,15,3.2112,11.57,91.71,25.85
2022,12,16,3.8354,4.85,94.12,25.49
2022,12,17,2.5627,11.44,94.04,25.54
2022,12,18,2.6818,32.02,91.27,23.93
2022,12,19,2.1398,28.02,90.82,23.45
2022,12,20,2.3527,24.38,91.44,24.3
2022,12,21,3.9972,4.8,87.79,25.2
2022,12,22,3.4541,2.48,87.12,23.67
2022,12,23,2.5622,1.56,86.24,22.56
2022,12,24,2.6873,6.47,89.6,21.23
2022,12,25,2.3892,4.55,86.67,21.06
2022,12,26,2.6282,2.59,86.59,21.0
2022,12,27,3.4858,2.47,88.24,21.36
2022,12,28,3.1339,10.34,87.83,22.43
2022,12,29,2.5584,15.96,93.72,23.72
2022,12,30,3.3094,5.85,92.9,25.06
2022,12,31,2.4091,14.73,91.07,24.85
2023,1,1,3.5568,17.84,94.84,24.83
2023,1,2,3.1961,16.73,90.9,24.98
2023,1,3,2.0407,35.36,93.12,24.55
2023,1,4,1.7518,46.31,91.08,24.32
2023,1,5,2.1358,58.88,92.38,24.66
2023,1,6,2.4298,45.96,94.74,24.3
2023,1,7,3.6533,9.44,88.22,23.39
2023,1,8,3.1195,1.57,86.05,22.38
2023,1,9,3.4037,1.7,88.35,22.67
2023,1,10,3.8616,1.93,89.54,23.32
2023,1,11,3.8604,0.84,87.65,23.33
2023,1,12,3.751,0.91,87.47,23.33
2023,1,13,2.7751,8.52,90.21,23.54
2023,1,14,1.9313,9.82,93.12,23.95
2023,1,15,3.12,41.18,93.39,24.08
2023,1,16,2.8385,11.42,92.25,24.17
2023,1,17,2.1953,14.7,91.4,23.88
2023,1,18,2.9287,10.33,92.87,23.75
2023,1,19,3.2045,2.17,89.51,24.05
2023,1,20,1.9397,12.94,90.46,24.07
2023,1,21,2.2961,15.2,91.1,23.79
2023,1,22,3.3202,6.86,90.65,24.22
2023,1,23,4.3891,1.16,88.73,24.4
2023,1,24,4.2713,2.19,88.21,24.42
2023,1,25,4.2665,4.7,87.46,22.23
2023,1,26,3.8638,1.5,87.31,22.44
2023,1,27,2.4811,11.41,91.03,23.14
2023,1,28,2.7082,6.91,87.77,21.93
2023,1,29,3.7073,2.87,87.05,21.77
2023,1,30,3.9595,1.54,86.98,22.73
2023,1,31,3.2016,1.47,87.26,23.08
2023,2,1,4.1849,4.94,89.12,24.25
2023,2,2,3.9974,5.91,90.06,24.84
2023,2,3,4.6169,1.93,87.46,24.28
2023,2,4,4.8641,0.38,85.46,23.58
2023,2,5,3.7879,5.33,89.05,23.71
2023,2,6,3.5021,4.88,89.03,24.34
2023,2,7,3.84,3.05,89.22,24.74
2023,2,8,4.1626,4.03,87.71,23.7
2023,2,9,4.5859,1.1,86.19,23.35
2023,2,10,5.069,0.05,86.68,24.09
2023,2,11,4.4832,0.52,86.06,24.27
2023,2,12,5.1912,0.59,86.24,24.35
2023,2,13,4.7434,0.83,84.93,23.85
2023,2,14,4.889,0.22,84.3,23.54
2023,2,15,5.1425,0.81,81.45,23.06
2023,2,16,3.7589,3.33,82.36,23.06
2023,2,17,5.0417,1.36,81.17,22.73
2023,2,18,3.5434,9.11,90.46,22.84
2023,2,19,1.878,29.96,93.58,23.69
2023,2,20,3.367,20.38,88.74,24.91
2023,2,21,3.2964,1.84,84.46,24.74
2023,2,22,5.6035,0.21,81.05,24.31
2023,2,23,6.1889,0.01,75.33,25.74
2023,2,24,6.0182,0.08,79.31,26.22
2023,2,25,3.8518,3.34,86.52,25.49
2023,2,26,3.8239,9.32,87.66,24.53
2023,2,27,3.9946,3.4,84.25,23.48
2023,2,28,4.1969,0.68,82.44,23.65
2023,3,1,4.1054,2.87,86.04,24.77
2023,3,2,4.5598,0.83,81.02,23.74
2023,3,3,5.215,1.04,77.76,22.55
2023,3,4,5.31,0.22,80.09,23.0
2023,3,5,5.5735,0.46,79.06,22.92
2023,3,6,5.8356,0.02,77.59,22.73
2023,3,7,5.273,0.12,80.72,23.31
2023,3,8,5.3606,0.16,80.96,23.98
2023,3,9,6.0005,0.17,79.73,24.2
2023,3,10,4.7657,1.45,82.33,23.62
2023,3,11,5.1382,1.16,80.74,23.11
2023,3,12,6.4651,1.17,80.29,23.51
2023,3,13,4.3032,3.23,82.01,23.36
2023,3,14,6.5556,0.33,78.84,23.74
2023,3,15,5.1298,0.67,82.13,24.69
2023,3,16,5.6618,0.79,80.8,25.37
2023,3,17,4.997,0.95,80.71,24.97
2023,3,18,5.7233,0.03,79.9,25.21
2023,3,19,6.1495,0.05,78.39,24.58
2023,3,20,6.4282,0.09,80.62,24.34
2023,3,21,6.823,0.0,77.92,24.69
2023,3,22,6.5954,0.0,79.02,25.71
2023,3,23,6.8206,0.31,77.55,26.54
2023,3,24,5.5685,2.55,81.95,26.96
2023,3,25,6.0737,0.75,79.46,27.04
2023,3,26,6.2707,0.08,76.36,26.8
2023,3,27,6.4529,0.3,78.01,26.53
2023,3,28,6.0475,0.43,78.33,26.64
2023,3,29,5.838,0.17,76.51,26.24
2023,3,30,5.8246,1.11,78.29,26.91
2023,3,31,5.4437,1.83,78.72,27.14
2023,4,1,6.4178,0.61,75.46,26.97
2023,4,2,5.9926,1.17,74.91,27.3
2023,4,3,5.5858,3.03,78.28,26.73
2023,4,4,4.345,4.01,79.17,25.76
2023,4,5,5.7149,0.01,71.59,25.46
2023,4,6,6.2753,0.1,73.96,25.64
2023,4,7,6.3108,0.08,71.5,27.01
2023,4,8,5.7346,0.27,74.66,26.75
2023,4,9,4.5286,2.82,78.31,26.35
2023,4,10,5.3712,0.43,73.87,26.63
2023,4,11,4.7549,0.14,70.65,26.63
2023,4,12,1.4827,9.92,72.56,27.35
2023,4,13,1.764,32.19,81.86,27.29
2023,4,14,4.4455,13.71,82.34,26.77
2023,4,15,5.4437,1.21,77.52,27.51
2023,4,16,4.7611,2.89,77.25,28.06
2023,4,17,5.0513,3.22,75.26,28.56
2023,4,18,6.199,1.68,79.27,27.8
2023,4,19,6.5887,0.03,74.0,28.55
2023,4,20,7.135,0.0,69.33,29.44
2023,4,21,6.534,0.2,71.26,29.42
2023,4,22,6.161,3.29,77.18,28.22
2023,4,23,6.4034,2.75,78.11,27.94
2023,4,24,5.2502,1.72,75.65,27.48
2023,4,25,4.979,0.66,76.3,27.02
2023,4,26,6.2182,0.09,74.1,27.42
2023,4,27,6.4099,0.62,75.3,27.37
2023,4,28,6.8376,1.04,75.54,27.67
2023,4,29,5.1307,2.4,76.83,28.46
2023,4,30,6.5743,4.58,79.72,28.05
2023,5,1,6.7164,2.04,78.22,28.13
2023,5,2,6.6252,2.74,74.93,27.9
2023,5,3,4.1299,7.41,82.88,27.26
2023,5,4,4.7736,12.0,84.09,27.44
2023,5,5,5.9659,3.84,80.51,28.15
2023,5,6,6.6814,0.28,73.33,28.51
2023,5,7,6.7747,0.08,72.41,29.49
2023,5,8,6.5107,1.18,73.16,29.76
2023,5,9,6.0146,3.57,83.52,27.57
2023,5,10,3.8738,9.0,83.38,27.86
2023,5,11,3.2748,5.3,83.74,27.31
2023,5,12,4.0195,6.05,79.45,27.88
2023,5,13,6.2357,3.85,78.6,27.89
2023,5,14,4.8122,5.58,76.67,29.69
2023,5,15,5.1048,7.71,77.64,28.97
2023,5,16,5.5798,3.6,76.84,28.76
2023,5,17,5.2406,3.81,80.72,28.2
2023,5,18,5.0885,2.87,75.19,29.26
2023,5,19,5.8538,5.6,77.14,28.86
2023,5,20,3.8815,10.26,77.7,28.22
2023,5,21,5.8603,3.0,72.15,29.42
2023,5,22,6.2297,1.03,77.85,28.34
2023,5,23,6.2599,3.95,80.47,27.99
2023,5,24,5.639,3.84,75.37,28.95
2023,5,25,5.8301,8.55,73.72,29.08
2023,5,26,5.6345,8.66,80.46,27.91
2023,5,27,6.2273,6.77,76.18,28.41
2023,5,28,6.5618,3.0,76.59,28.64
2023,5,29,5.9998,3.8,81.24,28.67
2023,5,30,5.1271,4.56,82.71,28.13
2023,5,31,4.5682,6.27,83.72,28.18
2023,6,1,5.557,4.35,85.4,27.92
2023,6,2,5.0071,3.41,86.56,27.81
2023,6,3,5.6662,3.09,84.65,27.87
2023,6,4,5.2925,9.63,81.28,27.98
2023,6,5,4.5451,11.26,83.63,27.43
2023,6,6,4.813,18.29,80.4,28.09
2023,6,7,5.6772,6.17,79.91,28.12
2023,6,8,5.9842,4.84,83.84,27.62
2023,6,9,5.9071,5.46,81.31,28.03
2023,6,10,4.2648,20.48,90.93,26.9
2023,6,11,3.3415,21.59,94.14,26.66
2023,6,12,4.8888,4.09,89.42,26.88
2023,6,13,5.6021,2.31,88.49,27.26
2023,6,14,5.3988,2.17,87.79,27.32
2023,6,15,5.0647,9.3,87.28,27.33
2023,6,16,5.3117,6.17,85.78,27.33
2023,6,17,6.4226,7.24,83.51,27.78
2023,6,18,6.7008,4.89,82.34,27.69
2023,6,19,6.7291,6.57,74.47,29.0
2023,6,20,6.0134,12.64,76.55,29.02
2023,6,21,6.5078,4.0,76.05,29.36
2023,6,22,6.2813,5.3,79.78,28.61
2023,6,23,6.6374,5.71,83.19,27.59
2023,6,24,5.3407,5.73,82.85,27.43
2023,6,25,4.8002,9.63,87.45,26.28
2023,6,26,3.7154,16.64,88.94,26.37
2023,6,27,4.4417,8.38,84.17,27.43
2023,6,28,4.5866,24.56,89.52,27.24
2023,6,29,3.9396,13.66,88.45,27.0
2023,6,30,5.3854,14.49,87.15,26.91
2023,7,1,6.4171,8.93,81.15,28.22
2023,7,2,4.1674,6.21,84.29,27.5
2023,7,3,5.9215,2.32,88.0,26.91
2023,7,4,5.9405,0.54,82.16,27.7
2023,7,5,6.289,0.42,86.37,27.34
2023,7,6,6.763,1.49,81.73,28.16
2023,7,7,6.552,7.27,81.89,27.86
2023,7,8,6.6454,3.15,80.59,27.89
2023,7,9,6.1975,3.51,81.91,27.55
2023,7,10,5.6866,1.54,77.81,27.54
2023,7,11,5.3309,7.49,78.12,28.48
2023,7,12,3.0295,6.6,84.54,27.75
2023,7,13,0.5647,63.05,93.34,25.93
2023,7,14,4.1268,24.38,93.21,26.09
2023,7,15,3.2551,25.16,89.25,26.73
2023,7,16,3.5707,18.28,91.01,26.5
2023,7,17,4.6836,6.05,88.84,26.62
2023,7,18,5.3203,8.91,86.52,26.93
2023,7,19,5.2258,5.93,80.57,27.64
2023,7,20,5.8462,9.4,84.6,27.14
2023,7,21,4.9546,18.08,85.67,27.33
2023,7,22,5.837,9.9,81.59,28.18
2023,7,23,4.014,16.34,86.08,27.23
2023,7,24,3.3137,9.55,91.47,26.22
2023,7,25,3.8304,25.13,92.73,26.33
2023,7,26,2.5654,27.59,92.35,26.36
2023,7,27,3.3622,26.3,89.47,26.77
2023,7,28,3.7174,27.5,91.71,26.53
2023,7,29,3.3185,23.33,91.62,26.2
2023,7,30,3.2297,25.89,93.31,25.94
2023,7,31,4.327,8.78,92.58,26.02
2023,8,1,3.2623,14.21,93.47,26.19
2023,8,2,3.1999,18.44,92.63,26.55
2023,8,3,4.3646,6.55,91.18,26.62
2023,8,4,5.0923,1.38,88.04,26.86
2023,8,5,5.3609,1.21,87.13,27.01
2023,8,6,5.6978,1.27,86.69,27.02
2023,8,7,4.8182,4.7,87.8,26.97
2023,8,8,5.7005,3.41,89.47,27.17
2023,8,9,6.3492,0.21,88.78,27.28
2023,8,10,6.2179,0.68,87.71,27.41
2023,8,11,5.8519,1.59,89.93,26.89
2023,8,12,5.7264,0.56,87.52,26.99
2023,8,13,6.2474,1.4,87.89,27.17
2023,8,14,5.6782,4.72,89.79,26.6
2023,8,15,6.2414,5.28,86.91,27.2
2023,8,16,6.324,3.74,87.46,26.94
2023,8,17,6.006,2.38,88.52,26.73
2023,8,18,5.8222,5.98,88.29,26.94
2023,8,19,5.8109,2.3,84.54,27.31
2023,8,20,6.0163,0.82,85.98,26.87
2023,8,21,5.8951,3.38,86.02,26.92
2023,8,22,5.2457,16.1,90.87,26.38
2023,8,23,5.4317,6.34,87.19,26.77
2023,8,24,4.9937,3.52,88.25,26.54
2023,8,25,4.9008,1.77,86.37,26.83
2023,8,26,3.1094,11.63,90.95,26.26
2023,8,27,2.2234,19.88,93.37,26.47
2023,8,28,5.0959,7.5,90.2,26.92
2023,8,29,4.4088,5.69,90.57,26.36
2023,8,30,3.858,14.61,90.78,26.36
2023,8,31,3.2347,16.92,89.87,26.76
2023,9,1,3.1721,17.9,91.79,26.69
2023,9,2,3.2818,22.44,92.13,26.8
2023,9,3,3.0245,21.42,92.46,26.73
2023,9,4,2.6213,10.44,93.0,26.73
2023,9,5,3.6672,4.04,91.33,26.47
2023,9,6,5.675,1.32,82.92,27.15
2023,9,7,6.007,0.71,80.15,28.06
2023,9,8,5.8666,1.77,84.92,27.37
2023,9,9,5.6232,0.74,81.64,27.97
2023,9,10,5.22,2.2,88.08,26.75
2023,9,11,5.8894,1.68,84.26,26.99
2023,9,12,3.7385,7.38,89.37,26.23
2023,9,13,4.4856,9.41,88.72,26.44
2023,9,14,5.0993,4.76,81.98,27.15
2023,9,15,4.6262,5.39,80.87,27.62
2023,9,16,5.7322,7.25,82.48,27.63
2023,9,17,5.4583,7.8,85.21,27.26
2023,9,18,5.2025,4.42,83.88,27.6
2023,9,19,4.8749,2.83,83.21,27.71
2023,9,20,5.9184,2.17,81.18,28.18
2023,9,21,5.3282,8.43,79.74,28.44
2023,9,22,1.5377,19.08,80.1,28.31
2023,9,23,1.5444,17.13,85.09,27.2
2023,9,24,4.3531,6.26,85.12,26.84
2023,9,25,4.2674,17.7,84.84,27.64
2023,9,26,6.2028,7.65,83.34,27.77
2023,9,27,4.9483,7.07,87.32,27.24
2023,9,28,5.2831,12.01,85.67,27.52
2023,9,29,5.2673,4.22,80.99,28.25
2023,9,30,5.1708,1.49,86.7,27.56
2023,10,1,4.428,2.31,89.07,27.03
2023,10,2,4.0274,12.33,90.66,26.7
2023,10,3,3.5796,9.67,92.8,26.73
2023,10,4,3.888,3.27,92.2,26.49
2023,10,5,3.1961,15.79,90.65,26.34
2023,10,6,4.7923,2.39,82.61,26.47
2023,10,7,5.4408,0.07,76.36,27.42
2023,10,8,5.659,1.68,79.66,27.53
2023,10,9,4.8598,7.62,90.46,26.67
2023,10,10,3.2333,12.45,90.84,26.51
2023,10,11,3.9864,25.93,90.52,26.41
2023,10,12,4.0913,11.89,92.29,26.11
2023,10,13,4.5919,2.91,86.27,27.13
2023,10,14,4.3157,4.34,86.78,27.14
2023,10,15,4.1993,6.42,89.54,26.5
2023,10,16,3.865,8.65,88.67,26.06
2023,10,17,4.9234,7.11,86.9,26.82
2023,10,18,3.5273,14.48,91.06,26.49
2023,10,19,1.9661,12.41,90.05,26.63
2023,10,20,4.2257,17.49,89.24,26.11
2023,10,21,0.9569,18.13,91.89,25.97
2023,10,22,2.9482,9.84,93.76,25.78
2023,10,23,1.9862,9.49,93.03,25.38
2023,10,24,3.2916,7.73,90.83,26.27
2023,10,25,4.945,3.85,86.6,26.77
2023,10,26,4.884,0.83,87.29,26.77
2023,10,27,4.4129,5.71,85.27,27.09
2023,10,28,4.7393,6.47,88.04,26.5
2023,10,29,4.4186,3.33,86.83,26.14
2023,10,30,4.6658,4.25,86.31,26.06
2023,10,31,3.7632,6.85,87.69,25.78
2023,11,1,2.1269,18.99,93.11,25.84
2023,11,2,3.9118,15.3,91.29,26.26
2023,11,3,5.4898,1.94,87.07,26.67
2023,11,4,5.0333,2.71,89.87,26.46
2023,11,5,4.5202,3.75,89.99,26.53
2023,11,6,4.8818,8.27,88.69,26.5
2023,11,7,3.3386,17.1,92.8,25.96
2023,11,8,2.7432,13.36,92.88,26.17
2023,11,9,4.6152,3.45,88.69,26.67
2023,11,10,4.6565,0.97,86.51,26.18
2023,11,11,2.5838,12.74,91.13,26.01
2023,11,12,4.1897,9.88,88.79,26.18
2023,11,13,2.9302,18.01,91.01,25.72
2023,11,14,3.4178,12.92,89.2,25.74
2023,11,15,1.8017,31.93,91.16,25.74
2023,11,16,4.5545,9.75,87.21,25.69
2023,11,17,4.8113,0.43,85.39,25.25
2023,11,18,3.5966,0.83,87.42,24.96
2023,11,19,3.2645,0.48,85.07,24.61
2023,11,20,3.6684,2.97,89.1,24.84
2023,11,21,3.5556,1.63,87.69,25.13
2023,11,22,4.0522,1.3,88.1,24.92
2023,11,23,3.462,20.01,91.23,25.65
2023,11,24,2.7127,21.45,93.66,25.66
2023,11,25,1.2994,36.28,91.25,25.43
2023,11,26,3.733,10.84,90.04,25.56
2023,11,27,4.4206,4.41,88.84,26.0
2023,11,28,3.8839,18.75,89.52,25.75
2023,11,29,3.0917,11.5,91.66,25.95
2023,11,30,3.888,11.79,92.59,25.62
2023,12,1,3.0163,18.24,90.96,25.54
2023,12,2,4.0908,15.23,88.97,25.37
2023,12,3,1.9944,24.12,90.37,25.2
2023,12,4,4.5108,5.6,89.19,25.66
2023,12,5,4.4093,1.79,88.79,26.45
2023,12,6,3.8986,5.51,89.76,25.86
2023,12,7,3.521,2.99,89.98,25.68
2023,12,8,4.555,2.78,87.88,25.44
2023,12,9,4.6306,1.34,88.33,25.44
2023,12,10,4.1561,1.71,89.27,25.37
2023,12,11,3.9797,1.05,88.42,25.49
2023,12,12,4.3334,2.72,88.57,25.68
2023,12,13,4.4311,3.06,88.86,25.74
2023,12,14,3.2338,11.3,88.6,25.07
2023,12,15,2.7518,25.26,90.13,25.35
2023,12,16,3.8158,7.48,89.06,25.51
2023,12,17,4.0673,7.16,88.62,24.69
2023,12,18,3.0192,17.18,89.74,25.48
2023,12,19,3.0077,27.63,90.93,25.68
2023,12,20,3.6055,5.68,90.97,25.63
2023,12,21,2.5841,13.64,93.24,25.34
2023,12,22,2.381,47.19,92.81,24.4
2023,12,23,2.6858,21.14,89.61,23.77
2023,12,24,3.2441,6.79,89.49,24.85
2023,12,25,3.7586,14.95,89.47,24.58
2023,12,26,3.3605,13.92,89.73,24.89
2023,12,27,3.1738,5.69,89.68,25.06
2023,12,28,3.7034,15.31,90.43,24.88
2023,12,29,3.6571,4.6,89.27,25.04
2023,12,30,3.475,4.16,89.5,25.86
2023,12,31,4.2482,3.51,89.65,25.71
2024,1,1,3.5808,5.23,92.76,25.9
2024,1,2,3.5902,2.38,89.58,25.7
2024,1,3,4.1443,1.62,88.01,25.71
2024,1,4,3.6905,2.55,88.74,25.13
2024,1,5,3.1625,1.99,87.77,24.62
2024,1,6,4.1986,0.49,85.46,24.68
2024,1,7,3.829,0.98,85.5,24.5
2024,1,8,2.875,11.52,89.25,24.87
2024,1,9,3.4344,6.87,88.89,25.69
2024,1,10,4.8986,0.71,84.4,26.23
2024,1,11,3.5496,1.58,86.43,24.13
2024,1,12,3.1145,0.72,83.85,23.24
2024,1,13,3.241,1.65,84.67,23.2
2024,1,14,3.2909,3.38,85.9,23.38
2024,1,15,4.0049,3.54,85.37,23.28
2024,1,16,3.925,3.85,83.68,22.73
2024,1,17,3.8683,1.87,80.98,22.38
2024,1,18,3.6024,2.38,85.01,23.3
2024,1,19,3.1999,2.89,87.77,24.29
2024,1,20,3.5009,3.02,87.22,24.11
2024,1,21,4.2926,2.1,86.2,24.61
2024,1,22,3.8026,3.57,88.06,24.54
2024,1,23,4.1131,4.36,86.72,24.97
2024,1,24,3.9427,13.55,86.82,23.36
2024,1,25,3.5695,4.62,84.19,22.81
2024,1,26,3.2498,0.46,81.2,22.1
2024,1,27,4.051,0.34,78.92,21.85
2024,1,28,3.7306,0.7,81.55,21.92
2024,1,29,4.3591,1.38,81.32,22.61
2024,1,30,3.804,1.09,82.8,23.11
2024,1,31,3.3802,1.67,86.05,23.55
2024,2,1,3.9406,3.13,86.04,23.72
2024,2,2,4.5046,3.68,85.02,24.08
2024,2,3,4.8278,1.75,86.6,24.71
2024,2,4,5.7559,0.39,84.34,24.82
2024,2,5,4.9507,1.02,85.21,25.07
2024,2,6,4.9433,0.47,84.06,24.95
2024,2,7,5.3954,0.07,82.4,24.52
2024,2,8,5.6465,0.29,79.33,25.05
2024,2,9,4.9639,0.47,82.25,24.72
2024,2,10,3.9674,0.66,81.77,24.44
2024,2,11,4.7686,0.63,77.91,23.81
2024,2,12,4.3966,0.93,75.68,22.95
2024,2,13,3.847,3.19,82.46,23.91
2024,2,14,3.8251,2.2,84.9,24.65
2024,2,15,4.789,1.2,82.85,25.21
2024,2,16,4.7302,0.71,81.59,24.84
2024,2,17,4.8734,1.12,81.93,24.25
2024,2,18,5.1898,0.18,80.84,24.65
2024,2,19,5.873,0.15,79.67,25.02
2024,2,20,6.1565,0.0,77.36,24.91
2024,2,21,4.7606,0.54,77.87,24.86
2024,2,22,4.4446,1.61,83.0,25.42
2024,2,23,4.7767,2.46,81.88,25.56
2024,2,24,5.4067,5.18,79.46,25.41
2024,2,25,3.9737,5.11,82.57,25.24
2024,2,26,6.2071,0.38,74.67,24.23
2024,2,27,6.0518,0.31,77.27,24.04
2024,2,28,5.3309,0.22,75.39,24.42
2024,2,29,5.5231,0.18,74.98,24.69
2024,3,1,5.935,0.18,76.37,25.01
2024,3,2,5.9491,0.01,75.7,24.56
2024,3,3,5.9878,0.04,76.08,24.75
2024,3,4,4.5977,0.67,80.44,26.06
2024,3,5,6.7459,0.15,75.69,25.77
2024,3,6,6.9346,0.01,69.6,27.25
2024,3,7,6.2873,0.08,75.74,26.35
2024,3,8,5.623,0.33,75.01,25.81
2024,3,9,3.5674,4.65,80.27,25.09
2024,3,10,4.2792,2.21,75.2,25.11
2024,3,11,3.8126,2.44,79.38,25.06
2024,3,12,4.9594,3.08,79.0,26.41
2024,3,13,4.2785,5.33,81.9,25.82
2024,3,14,4.5516,3.59,79.59,25.41
2024,3,15,3.6122,4.06,81.35,25.57
2024,3,16,5.7048,3.51,79.05,25.9
2024,3,17,5.8241,0.47,76.04,26.07
2024,3,18,5.7434,0.5,75.42,25.63
2024,3,19,5.2529,1.51,76.14,25.96
2024,3,20,5.3662,1.98,78.01,25.56
2024,3,21,4.1021,3.89,79.4,24.76
2024,3,22,3.7097,2.36,80.48,25.56
2024,3,23,4.3416,2.97,79.17,26.32
2024,3,24,6.5638,0.15,74.71,26.67
2024,3,25,6.4872,0.2,72.69,26.73
2024,3,26,4.0613,2.75,80.26,27.28
2024,3,27,4.9913,11.41,88.46,26.85
2024,3,28,6.097,5.57,85.25,27.32
2024,3,29,5.1768,4.93,83.49,27.15
2024,3,30,6.3946,0.88,78.62,26.88
2024,3,31,6.51,0.0,75.61,26.97
2024,4,1,6.4795,0.12,74.34,27.75
2024,4,2,7.3697,0.24,71.76,27.72
2024,4,3,6.8323,0.28,71.15,27.38
2024,4,4,5.7718,0.38,75.97,27.61
2024,4,5,6.0182,0.91,75.06,27.48
2024,4,6,5.497,1.02,76.62,27.9
2024,4,7,5.8169,0.68,74.72,27.91
2024,4,8,6.9307,0.13,69.37,27.62
2024,4,9,6.2966,0.21,73.92,27.86
2024,4,10,6.4932,0.15,72.18,27.39
2024,4,11,6.4805,0.03,73.08,27.62
2024,4,12,7.0817,0.65,72.69,27.84
2024,4,13,6.7226,0.15,74.03,27.97
2024,4,14,6.4046,0.0,72.42,28.61
2024,4,15,7.1947,0.0,67.25,28.63
2024,4,16,7.3181,0.0,71.05,28.12
2024,4,17,7.3939,0.0,68.72,28.34
2024,4,18,7.261,0.0,64.03,29.64
2024,4,19,7.0829,0.0,67.09,28.86
2024,4,20,7.1954,0.06,69.53,28.66
2024,4,21,7.2554,0.05,67.24,28.39
2024,4,22,6.907,1.31,73.06,28.89
2024,4,23,6.4469,1.3,72.53,29.77
2024,4,24,6.3684,3.59,71.92,30.03
2024,4,25,6.5398,0.56,63.73,30.12
